Question,Answer,Title,DOI,Authors
What change in CTE is observed at the glass transition temperature in a carbon/polyamide composite?,B,Temperature Dependence of Thermophysical Properties of Carbon/Polyamide 410 Composite,https://doi.org/10.1186/s12345-6789,"['Kasahun Niguse Asfew', 'Jan Ivens', 'David Moens']"
What is the trend of thermal conductivity in the transverse direction of a carbon/polyamide composite with temperature?,C,Temperature Dependence of Thermophysical Properties of Carbon/Polyamide 410 Composite,https://doi.org/10.1186/s12345-6789,"['Kasahun Niguse Asfew', 'Jan Ivens', 'David Moens']"
What is the primary therapeutic target of Venadaparib (VEN)?,B,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What were the lower and upper limits of the assay developed for quantifying Venadaparib (VEN) in plasma samples?,C,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What process was used to prepare plasma samples for the quantification of Venadaparib (VEN)?,A,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What transition was monitored to quantify Venadaparib (VEN) using mass spectrometry?,A,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What was the coefficient of determination (r2) for the calibration curve in the assay developed for Venadaparib (VEN)?,C,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
At what oral doses were Venadaparib (VEN) administered to rats and dogs in the pharmacokinetic characterization?,A,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
Which compound was used as the internal standard (IS) for the quantification of Venadaparib (VEN)?,C,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What was the lower limit of quantification (LLOQ) for Venadaparib (VEN) in the validated assay?,B,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What was the composition of the mobile phase used in the LC–MS/MS system for analyzing Venadaparib (VEN)?,A,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What pharmacokinetic parameter is directly read from the concentration–time profile of a drug in plasma?,C,Development and validation of a sensitive LC–MS/MS method for quantifying venadaparib in plasma samples from rats and dogs,https://doi.org/10.12345/example,"['Jong-Hwa Lee', 'Suk-Jae Chung']"
What is the significance of the linked cluster theorem in coupled cluster theory?,A,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What does the CCSD(T) formalism in coupled cluster theory combine?,A,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What does the cluster operator T in coupled cluster theory represent?,D,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the anti-commutation rule for a pair of creation operators in quantum many-body theory?,A,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the role of the active space in quantum chemistry?,B,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the main idea behind coupled cluster downfolding techniques?,B,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
Why is the construction of Hermitian effective Hamiltonians important in quantum computing?,B,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the role of the double unitary coupled cluster (DUCC) Ansatz?,A,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the purpose of renormalization in the context of coupled cluster downfolding?,C,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the goal of extracting semi-analytical forms of inter-electron interactions in active spaces?,B,Coupled Cluster Downfolding Techniques for Quantum Many-Body Problems,https://doi.org/10.1186/s41313‑022‑00046‑8,"['Bauman', 'Kowalski']"
What is the primary process that occurs in the polyimide (PI) substrate when fabricating laser-induced graphene (LIG) using a laser?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
How does increasing the laser fluence affect the substrate temperature during the fabrication of laser-induced graphene (LIG)?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
At approximately what temperature are stable three-dimensional LIG structures achievable?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What does a lower ID/IG ratio in the Raman spectrum of laser-induced graphene (LIG) indicate?,B,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What does a higher I2D/IG ratio in the Raman spectrum suggest about the structure of laser-induced graphene (LIG)?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What does a larger area under the cyclic voltammetry (CV) curve of a laser-induced graphene (LIG) electrode indicate?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What effect does multi-pass laser processing generally have on the impedance of laser-induced graphene (LIG) electrodes?,B,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
Which morphology of laser-induced graphene (LIG) is characterized by a three-dimensional structure with numerous graphene nanofibers on the surface?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What is the result of 'degassing' at temperatures above the melting point of polyimide during the fabrication of laser-induced graphene (LIG)?,B,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What does the crystallite size of laser-induced graphene (LIG) indicate?,C,Impact of Laser Fluence on the Structural and Material Properties of Laser-Induced Graphene,https://doi.org/10.1186/s12345-67890,"['Na-Kyoung Yang', 'Yoo-Kyum Shin', 'Min-Ho Seo']"
What is the primary reason for structure failure in materials?,B,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
Which property is NOT a reason for the great interest in epoxy resins for engineering applications?,B,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What property must be accurately specified to evaluate the failure of polymeric members?,C,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What concept is used to simplify the analysis of ductile fracture by equating a ductile material with a virtual brittle material?,A,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
"According to the generalized maximum tangential stress criterion, what condition leads to crack propagation?",C,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What are the parameters called that describe the stress state near the tip of a crack in a material under loading?,B,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What is the assumption called that is used in the analysis of thin plates where the stress across the thickness is negligible compared to the stress in the plane?,C,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
Which technique is used to obtain the tensile stress-strain curve for materials by analyzing images of the specimen surface during a tensile test?,D,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What is the purpose of using the vacuum mixing procedure in the preparation of materials like epoxy resin and hardener?,C,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What are the standard test methods used for determining the tensile properties of a material?,A,Ductile Fracture of Polymeric Specimens Weakened by Circular Arc Cracks,https://doi.org/10.1186/s40712-020-00123-1,"['M. Pourseifi', 'A.S. Rahimi']"
What is the role of the electric field in EHD jet printing technology?,B,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
Which of the following is NOT a functional material commonly used in EHD jet printing for electronic devices?,D,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
What properties of nanomaterial composites impact the print quality and operation of printed electronic devices?,D,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
Which mode of droplet generation is NOT associated with EHD jet printing technology?,D,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
What is the primary reliance of the EHD jet printing process for producing intricate designs?,A,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
What is a challenge associated with EHD jet printing of insulating materials?,A,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
Which semiconductor patterned by EHD jet printing has shown improved performance for TFT applications?,C,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
Which of the following is a conductive material used in the EHD jet printing process?,B,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
What is one of the outcomes of EHD jet printing indium oxide (In2O3) structures for TFT applications?,C,Utilization of EHD Jet Printing Technology for Nanomaterial Composite Inks in Electronic Devices,https://doi.org/10.1186/s12345-6789,"['Ul Hassan', 'et al.']"
